entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,contemp_corr,leading_corr,correlation_regime,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,outcome,benchmark_return,alpha_contribution
2023-03-22,2023-07-25,1.0,85,0.19370855385209262,2023-04-27,1.7672786291964697,0.0,1,,,unknown,low,true,0.012448132780082987,1,,true,true,direction_right_profit,0.16582536901393596,0.02788318483815666
2023-07-26,2023-10-20,1.0,61,-0.26893087044467057,2023-07-27,5.953870811355747,0.0,1,,,unknown,low,true,0.09421487603305785,1,,true,false,direction_wrong_loss,-0.07208237653853844,-0.19684849390613213
2023-10-23,2024-01-30,1.0,67,0.7499076271117175,2023-11-01,0.32204166545071455,0.35000000000000003,-1,-1.0000000000000113,,strong_negative,medium,true,0.046511627906976744,1,0.03889563332287098,false,true,direction_right_profit,0.1722406139844055,0.5776670131273121
2024-01-31,2024-07-29,1.0,123,0.347300261253213,2024-02-27,4.3899763514404244e-13,0.0,1,0.6726189666565001,-1.0000000000000002,regime_shift,medium,true,0.06735243693362723,1,0.06735243693362203,true,true,direction_right_profit,0.13530395948264662,0.2119963017705664
2024-07-30,2024-09-23,1.0,38,0.2804022271354527,2024-08-01,0.007384996272733672,0.0,1,0.9982863847426804,-0.059277342347495356,weak_negative,medium,true,0.06063618290258449,1,0.06059380918192079,true,true,direction_right_profit,0.0542756877585322,0.2261265393769205
2024-09-23,2024-10-25,-1.0,24,0.14283941461254845,2024-10-28,0.015187849013023077,0.0,-1,-0.5592678416567154,-0.2985365307193822,regime_shift,medium,true,0.09553303303303304,1,0.095724716983065,false,true,direction_right_profit,0.016447983439989322,0.12639143117255913
2024-10-28,2025-01-27,-1.0,60,0.1792307424021291,2024-10-28,0.015187849013023077,0.0,-1,-0.5592678416567154,-0.2985365307193822,regime_shift,medium,true,0.09553303303303304,1,0.095724716983065,false,true,direction_right_profit,0.03539299359857084,0.14383774880355826
2025-01-28,2025-07-22,-1.0,120,0.19341112488277068,2025-02-25,2.1021314215766775e-6,0.0,-1,-0.3060958907568636,-0.5606762065754283,strong_negative,medium,true,0.024009603841536616,1,0.02400963111944052,false,true,direction_right_profit,0.04647726501956795,0.14693385986320273
2025-07-23,2025-09-30,-1.0,48,0.4057609422136892,2025-07-24,0.20016344036245745,0.27025219258937017,1,0.8899677325293126,-0.3603362567858268,regime_shift,medium,,,0,,false,true,no_signal,0.053321355885547206,0.352439586328142
2025-09-30,2025-10-17,1.0,13,-0.076211754291588,2025-11-04,-0.3516838980903971,0.4,-1,0.0709620048812691,-0.43705952956072674,weak_negative,medium,,,0,,false,false,no_signal,-0.002686873721345795,-0.0735248805702422
2025-10-20,2025-12-24,1.0,46,-0.05299539423664301,2025-11-04,-0.3516838980903971,0.4,-1,0.0709620048812691,-0.43705952956072674,weak_negative,medium,,,0,,false,false,no_signal,0.031461380107466796,-0.08445677434410981
2025-12-24,2026-02-06,-1.0,29,0.12591244411520897,2026-02-02,0.5732165659696589,0.4349107645957844,1,0.2055185186536554,-0.34792861167662753,weak_negative,medium,,,0,,false,true,no_signal,0.0003476204882493228,0.12556482362695964
