entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,corr_col_used,corr_value_used,correlation_regime,flipped,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,flip_helped,outcome,benchmark_return,alpha_contribution,entry_type
2023-03-29,2024-01-29,1.0,209,0.767518283920821,2023-04-27,1.3254589718973522,0.0,1,contemp,,unknown,false,low,true,0.012448132780082987,1,,true,true,,direction_right_profit,0.0,0.767518283920821,correlation_aware
2024-01-29,2024-04-03,-1.0,45,0.0388189357065587,2024-02-27,3.535551423978865e-13,0.35000000000000003,1,contemp,-1.0000000000000113,strong_negative,true,medium,true,0.06735243693362723,1,0.06735243693362203,true,true,true,direction_right_profit,0.0,0.0388189357065587,correlation_aware
2024-04-03,2025-01-27,1.0,204,0.6045113569398768,2024-05-01,0.29330763955905825,0.0,1,contemp,0.6726189666565001,regime_shift,false,medium,true,0.06887449004079674,1,0.0662545763019389,true,true,,direction_right_profit,0.0,0.6045113569398768,correlation_aware
2025-01-27,2026-01-02,-1.0,235,0.5881644233040048,2025-02-25,1.687425222762231e-6,0.0,1,contemp,-0.5592678416567154,regime_shift,true,medium,true,0.024009603841536616,1,0.02400963111944052,true,true,true,direction_right_profit,0.0,0.5881644233040048,correlation_aware
2026-01-02,2026-02-06,1.0,24,-0.0656697153034157,2026-02-02,0.5732165659696589,0.0,1,contemp,0.0709620048812691,weak_positive,false,low,,,0,,false,false,,no_signal,0.0,-0.0656697153034157,correlation_aware
