entry_date,exit_date,direction,holding_days,trade_return,signal_date,signal_value,signal_confidence,signal_direction,contemp_corr,leading_corr,correlation_regime,signal_quality,actual_beat_consensus,actual_surprise,actual_surprise_direction,prediction_error,signal_correct,trade_direction_correct,outcome,benchmark_return,alpha_contribution
2018-03-13,2018-09-12,1.0,127,0.41570575310281677,2018-04-25,,0.0,0,,,unknown,low,true,0.07022657685241886,1,,false,true,direction_right_profit,0.05370507788350598,0.3620006752193108
2018-12-13,2019-03-12,1.0,59,0.1547208086884415,2019-01-29,,0.0,0,,,unknown,low,true,0.04294670234165967,1,,false,true,direction_right_profit,0.05935954659121867,0.09536126209722284
2019-06-11,2019-09-11,-1.0,64,0.4179940383623577,2019-07-24,,0.0,0,,,unknown,low,true,0.008545860546330653,1,,false,true,direction_right_profit,0.044342202771798345,0.37365183559055937
2019-09-11,2019-12-13,1.0,66,0.48000217631052045,2019-10-23,-1.700846855672055,0.0,-1,,,unknown,low,true,0.02511561961988995,1,,false,true,direction_right_profit,0.06173288521493725,0.4182692910955832
2020-06-09,2020-09-09,1.0,64,0.15805664196216762,2020-07-22,1.9835118085465553e-11,0.0,-1,-0.7349411995526368,-1.0,strong_negative,medium,true,0.07277488505222131,1,0.0727748850527728,false,true,direction_right_profit,0.06389015978629242,0.0941664821758752
2021-12-20,2022-06-13,-1.0,120,0.5891672668892037,2022-02-02,-0.1472069433803264,0.41252653883038426,-1,0.12948930753725169,-0.3300212310643074,weak_negative,medium,true,0.01088235294117647,1,0.024614868549229736,false,true,direction_right_profit,-0.1732273900178053,0.762394656907009
2022-09-14,2022-12-16,-1.0,66,0.1966847600667716,2022-10-26,-0.26672999837016953,0.6176470588235294,-1,0.24832085758403757,0.9921250448978008,strong_positive,high,false,-0.09246121542005586,-1,0.04857849178382567,true,true,direction_right_profit,-0.020244243372732895,0.2169290034395045
2022-12-16,2023-03-14,1.0,58,0.6182836330189376,2023-02-01,0.047280559571560965,0.0,-1,-0.18852012023764456,0.9338222475454582,strong_positive,medium,true,0.0030932193960433495,1,0.003862874171238191,false,true,direction_right_profit,0.022073265049898927,0.5962103679690387
2023-03-14,2023-06-12,-1.0,62,0.029523634282286992,2023-04-26,-0.13167687934004818,0.0,-1,0.13448239085771782,-0.1423724922978793,regime_shift,low,true,0.04700214251617988,1,0.07299037649876458,false,true,direction_right_profit,0.11162174123792656,-0.08209810695563957
2023-06-12,2023-09-13,1.0,64,0.035722300144377384,2023-07-26,-0.1539312047372311,0.5294117647058824,-1,0.211175291483076,-0.6809353413165465,strong_negative,high,true,0.014660470390507142,1,0.044323537467033006,false,true,direction_right_profit,0.033122698359558056,0.0025996017848193276
2023-09-13,2023-12-15,-1.0,66,0.20905061378278345,2023-10-25,-0.2946904925725821,0.6764705882352942,-1,0.1194286847544569,-0.6952323243693989,strong_negative,high,false,-0.03979,-1,0.03506753983625612,true,true,direction_right_profit,0.05909160675693559,0.14995900702584786
2023-12-15,2024-03-12,1.0,58,0.21830516202553385,2024-01-31,0.042138255564162994,0.0,-1,-0.5246626898575969,-0.5580850627797116,regime_shift,medium,true,0.03048156565384574,1,0.025665423030840462,false,true,direction_right_profit,0.1011017464697137,0.11720341555582015
2024-03-12,2024-06-10,-1.0,62,0.17696664421166952,2024-04-24,0.39676388745862634,0.7058823529411764,-1,-0.27095419185284836,-0.7159079166089539,strong_negative,high,true,0.025729887598852336,1,0.05472202510573239,false,true,direction_right_profit,0.03975425837339097,0.13721238583827855
2025-12-10,2026-02-06,1.0,39,0.13987121166818017,2026-01-26,-0.26761527029986526,0.6470588235294118,-1,0.05256775310395273,0.9674035154452578,strong_positive,high,,,0,,false,true,no_signal,0.0074038738392718795,0.1324673378289083
